AsAhKsKh	AsAhKsKd	AsAhKsKc	AsAdKsKh
AsKcTc8s	AhKsTs8h	AdKsTs8d	AcKsTs8c
AhKsTh8s	AdKsTd8s	AcKsTc8s	AhKsTh8d
AhKsTh8c	AhKsTd8h	AhKsTc8h	AdKsTh8d
AcKsTh8c	AdKsTd8h	AcKsTc8h	AdKsTd8c
AdKsTc8d	AcKsTd8c	AcKsTc8d	AhKhTs8s
AdKdTs8s	AcKcTs8s	AhKhTs8d	AhKhTs8c
AhKdTs8h	AhKcTs8h	AdKhTs8d	AcKhTs8c
AdKdTs8h	AcKcTs8h	AdKdTs8c	AdKcTs8d
AcKdTs8c	AcKcTs8d	AhKhTd8s	AhKhTc8s
AhKdTh8s	AhKcTh8s	AdKhTd8s	AcKhTc8s
AdKdTh8s	AcKcTh8s	AdKdTc8s	AdKcTd8s
AcKdTc8s	AcKcTd8s	AhKhTd8d	AhKhTd8c
AhKhTc8d	AhKhTc8c	AhKdTh8d	AhKdTh8c
AhKcTh8d	AhKcTh8c	AhKdTd8h	AhKdTc8h
AhKcTd8h	AhKcTc8h	AdKhTh8d	AcKhTh8c
AdKhTd8h	AcKhTc8h	AdKhTd8c	AdKhTc8d
AcKhTd8c	AcKhTc8d	AdKdTh8h	AcKcTh8h
AdKdTh8c	AdKcTh8d	AcKdTh8c	AcKcTh8d
AdKdTc8h	AdKcTd8h	AcKdTc8h	AcKcTd8h
AdKdTc8c	AdKcTd8c	AdKcTc8d	AcKdTd8c
AcKdTc8d	AcKcTd8d	AsKsTh7h	AsKsTh7d
AsKsTh7c	AsKsTd7h	AsKsTc7h	AsKsTd7d
AsKsTd7c	AsKsTc7d	AsKsTc7c	AsKhTs7h
AsKhTs7d	AsKhTs7c	AsKdTs7h	AsKcTs7h
AsKdTs7d	AsKdTs7c	AsKcTs7d	AsKcTs7c
AsKhTh7s	AsKhTd7s	AsKhTc7s	AsKdTh7s
AsKcTh7s	AsKdTd7s	AsKdTc7s	AsKcTd7s
AsKcTc7s	AhKsTs7h	AdKsTs7d	AcKsTs7c
AhKsTh7s	AdKsTd7s	AcKsTc7s	AhKsTh7d
AhKsTh7c	AhKsTd7h	AhKsTc7h	AdKsTh7d
AcKsTh7c	AdKsTd7h	AcKsTc7h	AdKsTd7c
AdKsTc7d	AcKsTd7c	AcKsTc7d	AhKhTs7s
AdKdTs7s	AcKcTs7s	AhKhTs7d	AhKhTs7c
AhKdTs7h	AhKcTs7h	AdKhTs7d	AcKhTs7c
AdKdTs7h	AcKcTs7h	AdKdTs7c	AdKcTs7d
AcKdTs7c	AcKcTs7d	AhKhTd7s	AhKhTc7s
AhKdTh7s	AhKcTh7s	AdKhTd7s	AcKhTc7s
AdKdTh7s	AcKcTh7s	AdKdTc7s	AdKcTd7s
AcKdTc7s	AcKcTd7s	AhKhTd7d	AhKhTd7c
AhKhTc7d	AhKhTc7c	AhKdTh7d	AhKdTh7c
AhKcTh7d	AhKcTh7c	AhKdTd7h	AhKdTc7h
AhKcTd7h	AhKcTc7h	AdKhTh7d	AcKhTh7c
AdKhTd7h	AcKhTc7h	AdKhTd7c	AdKhTc7d
AcKhTd7c	AcKhTc7d	AdKdTh7h	AcKcTh7h
AdKdTh7c	AdKcTh7d	AcKdTh7c	AcKcTh7d
AdKdTc7h	AdKcTd7h	AcKdTc7h	AcKcTd7h
AdKdTc7c	AdKcTd7c	AdKcTc7d	AcKdTd7c
AcKdTc7d	AcKcTd7d	AsKsTh6h	AsKsTd6d
AsKsTc6c	AsKhTs6h	AsKdTs6d	AsKcTs6c
AsKhTh6s	AsKdTd6s	AsKcTc6s	AhKsTs6h
AdKsTs6d	AcKsTs6c	AhKsTh6s	AdKsTd6s
AcKsTc6s	AhKhTs6s	AdKdTs6s	AcKcTs6s
AhKhTd6d	AhKhTc6c	AhKdTh6d	AhKcTh6c
AhKdTd6h	AhKcTc6h	AdKhTh6d	AcKhTh6c
AdKhTd6h	AcKhTc6h	AdKdTh6h	AcKcTh6h
AdKdTc6c	AdKcTd6c	AdKcTc6d	AcKdTd6c
AcKdTc6d	AcKcTd6d	AsKsTh5h	AsKsTd5d
AsKsTc5c	AsKhTs5h	AsKdTs5d	AsKcTs5c
AsKhTh5s	AsKdTd5s	AsKcTc5s	AhKsTs5h
AdKsTs5d	AcKsTs5c	AhKsTh5s	AdKsTd5s
AcKsTc5s	AhKhTs5s	AdKdTs5s	AcKcTs5s
AhKhTd5d	AhKhTc5c	AhKdTh5d	AhKcTh5c
AhKdTd5h	AhKcTc5h	AdKhTh5d	AcKhTh5c
AdKhTd5h	AcKhTc5h	AdKdTh5h	AcKcTh5h
AdKdTc5c	AdKcTd5c	AdKcTc5d	AcKdTd5c
AcKdTc5d	AcKcTd5d	AsKsTh4h	AsKsTd4d
AsKsTc4c	AsKhTs4h	AsKdTs4d	AsKcTs4c
AsKhTh4s	AsKdTd4s	AsKcTc4s	AhKsTs4h
AdKsTs4d	AcKsTs4c	AhKsTh4s	AdKsTd4s
AcKsTc4s	AhKhTs4s	AdKdTs4s	AcKcTs4s
AhKhTd4d	AhKhTc4c	AhKdTh4d	AhKcTh4c
AhKdTd4h	AhKcTc4h	AdKhTh4d	AcKhTh4c
AdKhTd4h	AcKhTc4h	AdKdTh4h	AcKcTh4h
AdKdTc4c	AdKcTd4c	AdKcTc4d	AcKdTd4c
AcKdTc4d	AcKcTd4d	AsKsTh3h	AsKsTd3d
AsKsTc3c	AsKhTs3h	AsKdTs3d	AsKcTs3c
AsKhTh3s	AsKdTd3s	AsKcTc3s	AhKsTs3h
AdKsTs3d	AcKsTs3c	AhKsTh3s	AdKsTd3s
AcKsTc3s	AhKhTs3s	AdKdTs3s	AcKcTs3s
AhKhTd3d	AhKhTc3c	AhKdTh3d	AhKcTh3c
AhKdTd3h	AhKcTc3h	AdKhTh3d	AcKhTh3c
AdKhTd3h	AcKhTc3h	AdKdTh3h	AcKcTh3h
AdKdTc3c	AdKcTd3c	AdKcTc3d	AcKdTd3c
AcKdTc3d	AcKcTd3d	AsKsTh2h	AsKsTd2d
AsKsTc2c	AsKhTs2h	AsKdTs2d	AsKcTs2c
AsKhTh2s	AsKdTd2s	AsKcTc2s	AhKsTs2h
AdKsTs2d	AcKsTs2c	AhKsTh2s	AdKsTd2s
AcKsTc2s	AhKhTs2s	AdKdTs2s	AcKcTs2s
AhKhTd2d	AhKhTc2c	AhKdTh2d	AhKcTh2c
AhKdTd2h	AhKcTc2h	AdKhTh2d	AcKhTh2c
AdKhTd2h	AcKhTc2h	AdKdTh2h	AcKcTh2h
AdKdTc2c	AdKcTd2c	AdKcTc2d	AcKdTd2c
AcKdTc2d	AcKcTd2d	AsKs9h8h	AsKs9d8d
AsKs9c8c	AsKh9s8h	AsKd9s8d	AsKc9s8c
AsKh9h8s	AsKd9d8s	AsKc9c8s	AhKs9s8h
AdKs9s8d	AcKs9s8c	AhKs9h8s	AdKs9d8s
AcKs9c8s	AhKh9s8s	AdKd9s8s	AcKc9s8s
AhKh9d8d	AhKh9c8c	AhKd9h8d	AhKc9h8c
AhKd9d8h	AhKc9c8h	AdKh9h8d	AcKh9h8c
AdKh9d8h	AcKh9c8h	AdKd9h8h	AcKc9h8h
AdKd9c8c	AdKc9d8c	AdKc9c8d	AcKd9d8c
AcKd9c8d	AcKc9d8d	AsKs9h7h	AsKs9d7d
AsKs9c7c	AsKh9s7h	AsKd9s7d	AsKc9s7c
AsKh9h7s	AsKd9d7s	AsKc9c7s	AhKs9s7h
AdKs9s7d	AcKs9s7c	AhKs9h7s	AdKs9d7s
AcKs9c7s	AhKh9s7s	AdKd9s7s	AcKc9s7s
AhKh9d7d	AhKh9c7c	AhKd9h7d	AhKc9h7c
AhKd9d7h	AhKc9c7h	AdKh9h7d	AcKh9h7c
AdKh9d7h	AcKh9c7h	AdKd9h7h	AcKc9h7h
AdKd9c7c	AdKc9d7c	AdKc9c7d	AcKd9d7c
AcKd9c7d	AcKc9d7d	AsKs9h6h	AsKs9d6d
AsKs9c6c	AsKh9s6h	AsKd9s6d	AsKc9s6c
AsKh9h6s	AsKd9d6s	AsKc9c6s	AhKs9s6h
AdKs9s6d	AcKs9s6c	AhKs9h6s	AdKs9d6s
AcKs9c6s	AhKh9s6s	AdKd9s6s	AcKc9s6s
AhKh9d6d	AhKh9c6c	AhKd9h6d	AhKc9h6c
AhKd9d6h	AhKc9c6h	AdKh9h6d	AcKh9h6c
AdKh9d6h	AcKh9c6h	AdKd9h6h	AcKc9h6h
AdKd9c6c	AdKc9d6c	AdKc9c6d	AcKd9d6c
AcKd9c6d	AcKc9d6d	AsKs9h5h	AsKs9d5d
AsKs9c5c	AsKh9s5h	AsKd9s5d	AsKc9s5c
AsKh9h5s	AsKd9d5s	AsKc9c5s	AhKs9s5h
AdKs9s5d	AcKs9s5c	AhKs9h5s	AdKs9d5s
AcKs9c5s	AhKh9s5s	AdKd9s5s	AcKc9s5s
AhKh9d5d	AhKh9c5c	AhKd9h5d	AhKc9h5c
AhKd9d5h	AhKc9c5h	AdKh9h5d	AcKh9h5c
AdKh9d5h	AcKh9c5h	AdKd9h5h	AcKc9h5h
AdKd9c5c	AdKc9d5c	AdKc9c5d	AcKd9d5c
AcKd9c5d	AcKc9d5d	AsKs9h4h	AsKs9d4d
AsKs9c4c	AsKh9s4h	AsKd9s4d	AsKc9s4c
AsKh9h4s	AsKd9d4s	AsKc9c4s	AhKs9s4h
AdKs9s4d	AcKs9s4c	AhKs9h4s	AdKs9d4s
AcKs9c4s	AhKh9s4s	AdKd9s4s	AcKc9s4s
AhKh9d4d	AhKh9c4c	AhKd9h4d	AhKc9h4c
AhKd9d4h	AhKc9c4h	AdKh9h4d	AcKh9h4c
AdKh9d4h	AcKh9c4h	AdKd9h4h	AcKc9h4h
AdKd9c4c	AdKc9d4c	AdKc9c4d	AcKd9d4c
AcKd9c4d	AcKc9d4d	AsKs9h3h	AsKs9d3d
AsKs9c3c	AsKh9s3h	AsKd9s3d	AsKc9s3c
AsKh9h3s	AsKd9d3s	AsKc9c3s	AhKs9s3h
AdKs9s3d	AcKs9s3c	AhKs9h3s	AdKs9d3s
AcKs9c3s	AhKh9s3s	AdKd9s3s	AcKc9s3s
AhKh9d3d	AhKh9c3c	AhKd9h3d	AhKc9h3c
AhKd9d3h	AhKc9c3h	AdKh9h3d	AcKh9h3c
AdKh9d3h	AcKh9c3h	AdKd9h3h	AcKc9h3h
AdKd9c3c	AdKc9d3c	AdKc9c3d	AcKd9d3c
AcKd9c3d	AcKc9d3d	AsKs9h2h	AsKs9d2d
AsKs9c2c	AsKh9s2h	AsKd9s2d	AsKc9s2c
AsKh9h2s	AsKd9d2s	AsKc9c2s	AhKs9s2h
AdKs9s2d	AcKs9s2c	AhKs9h2s	AdKs9d2s
AcKs9c2s	AhKh9s2s	AdKd9s2s	AcKc9s2s
AhKh9d2d	AhKh9c2c	AhKd9h2d	AhKc9h2c
AhKd9d2h	AhKc9c2h	AdKh9h2d	AcKh9h2c
AdKh9d2h	AcKh9c2h	AdKd9h2h	AcKc9h2h
AdKd9c2c	AdKc9d2c	AdKc9c2d	AcKd9d2c
AcKd9c2d	AcKc9d2d	AsKs8h7h	AsKs8d7d
AsKs8c7c	AsKh8s7h	AsKd8s7d	AsKc8s7c
AsKh8h7s	AsKd8d7s	AsKc8c7s	AhKs8s7h
AdKs8s7d	AcKs8s7c	AhKs8h7s	AdKs8d7s
AcKs8c7s	AhKh8s7s	AdKd8s7s	AcKc8s7s
AhKh8d7d	AhKh8c7c	AhKd8h7d	AhKc8h7c
AhKd8d7h	AhKc8c7h	AdKh8h7d	AcKh8h7c
AdKh8d7h	AcKh8c7h	AdKd8h7h	AcKc8h7h
AdKd8c7c	AdKc8d7c	AdKc8c7d	AcKd8d7c
AcKd8c7d	AcKc8d7d	AsKs8h6h	AsKs8d6d
AsKs8c6c	AsKh8s6h	AsKd8s6d	AsKc8s6c
AsKh8h6s	AsKd8d6s	AsKc8c6s	AhKs8s6h
AdKs8s6d	AcKs8s6c	AhKs8h6s	AdKs8d6s
AcKs8c6s	AhKh8s6s	AdKd8s6s	AcKc8s6s
AhKh8d6d	AhKh8c6c	AhKd8h6d	AhKc8h6c
AhKd8d6h	AhKc8c6h	AdKh8h6d	AcKh8h6c
AdKh8d6h	AcKh8c6h	AdKd8h6h	AcKc8h6h
AdKd8c6c	AdKc8d6c	AdKc8c6d	AcKd8d6c
AcKd8c6d	AcKc8d6d	AsKs8h5h	AsKs8d5d
AsKs8c5c	AsKh8s5h	AsKd8s5d	AsKc8s5c
AsKh8h5s	AsKd8d5s	AsKc8c5s	AhKs8s5h
AdKs8s5d	AcKs8s5c	AhKs8h5s	AdKs8d5s
AcKs8c5s	AhKh8s5s	AdKd8s5s	AcKc8s5s
AhKh8d5d	AhKh8c5c	AhKd8h5d	AhKc8h5c
AhKd8d5h	AhKc8c5h	AdKh8h5d	AcKh8h5c
AdKh8d5h	AcKh8c5h	AdKd8h5h	AcKc8h5h
AdKd8c5c	AdKc8d5c	AdKc8c5d	AcKd8d5c
AcKd8c5d	AcKc8d5d	AsKs8h4h	AsKs8d4d
AsKs8c4c	AsKh8s4h	AsKd8s4d	AsKc8s4c
AsKh8h4s	AsKd8d4s	AsKc8c4s	AhKs8s4h
AdKs8s4d	AcKs8s4c	AhKs8h4s	AdKs8d4s
AcKs8c4s	AhKh8s4s	AdKd8s4s	AcKc8s4s
AhKh8d4d	AhKh8c4c	AhKd8h4d	AhKc8h4c
AhKd8d4h	AhKc8c4h	AdKh8h4d	AcKh8h4c
AdKh8d4h	AcKh8c4h	AdKd8h4h	AcKc8h4h
AdKd8c4c	AdKc8d4c	AdKc8c4d	AcKd8d4c
AcKd8c4d	AcKc8d4d	AsKs8h3h	AsKs8d3d
AsKs8c3c	AsKh8s3h	AsKd8s3d	AsKc8s3c
AsKh8h3s	AsKd8d3s	AsKc8c3s	AhKs8s3h
AdKs8s3d	AcKs8s3c	AhKs8h3s	AdKs8d3s
AcKs8c3s	AhKh8s3s	AdKd8s3s	AcKc8s3s
AhKh8d3d	AhKh8c3c	AhKd8h3d	AhKc8h3c
AhKd8d3h	AhKc8c3h	AdKh8h3d	AcKh8h3c
AdKh8d3h	AcKh8c3h	AdKd8h3h	AcKc8h3h
AdKd8c3c	AdKc8d3c	AdKc8c3d	AcKd8d3c
AcKd8c3d	AcKc8d3d	AsKs8h2h	AsKs8d2d
AsKs8c2c	AsKh8s2h	AsKd8s2d	AsKc8s2c
AsKh8h2s	AsKd8d2s	AsKc8c2s	AhKs8s2h
AdKs8s2d	AcKs8s2c	AhKs8h2s	AdKs8d2s
AcKs8c2s	AhKh8s2s	AdKd8s2s	AcKc8s2s
AhKh8d2d	AhKh8c2c	AhKd8h2d	AhKc8h2c
AhKd8d2h	AhKc8c2h	AdKh8h2d	AcKh8h2c
AdKh8d2h	AcKh8c2h	AdKd8h2h	AcKc8h2h
AdKd8c2c	AdKc8d2c	AdKc8c2d	AcKd8d2c
AcKd8c2d	AcKc8d2d	AsKs7h6h	AsKs7d6d
AsKs7c6c	AsKh7s6h	AsKd7s6d	AsKc7s6c
AsKh7h6s	AsKd7d6s	AsKc7c6s	AhKs7s6h
AdKs7s6d	AcKs7s6c	AhKs7h6s	AdKs7d6s
AcKs7c6s	AhKh7s6s	AdKd7s6s	AcKc7s6s
AhKh7d6d	AhKh7c6c	AhKd7h6d	AhKc7h6c
AhKd7d6h	AhKc7c6h	AdKh7h6d	AcKh7h6c
AdKh7d6h	AcKh7c6h	AdKd7h6h	AcKc7h6h
AdKd7c6c	AdKc7d6c	AdKc7c6d	AcKd7d6c
AcKd7c6d	AcKc7d6d	AsKs7h5h	AsKs7d5d
AsKs7c5c	AsKh7s5h	AsKd7s5d	AsKc7s5c
AsKh7h5s	AsKd7d5s	AsKc7c5s	AhKs7s5h
AdKs7s5d	AcKs7s5c	AhKs7h5s	AdKs7d5s
AcKs7c5s	AhKh7s5s	AdKd7s5s	AcKc7s5s
AhKh7d5d	AhKh7c5c	AhKd7h5d	AhKc7h5c
AhKd7d5h	AhKc7c5h	AdKh7h5d	AcKh7h5c
AdKh7d5h	AcKh7c5h	AdKd7h5h	AcKc7h5h
AdKd7c5c	AdKc7d5c	AdKc7c5d	AcKd7d5c
AcKd7c5d	AcKc7d5d	AsKs7h4h	AsKs7d4d
AsKs7c4c	AsKh7s4h	AsKd7s4d	AsKc7s4c
AsKh7h4s	AsKd7d4s	AsKc7c4s	AhKs7s4h
AdKs7s4d	AcKs7s4c	AhKs7h4s	AdKs7d4s
AcKs7c4s	AhKh7s4s	AdKd7s4s	AcKc7s4s
AhKh7d4d	AhKh7c4c	AhKd7h4d	AhKc7h4c
AhKd7d4h	AhKc7c4h	AdKh7h4d	AcKh7h4c
AdKh7d4h	AcKh7c4h	AdKd7h4h	AcKc7h4h
AdKd7c4c	AdKc7d4c	AdKc7c4d	AcKd7d4c
AcKd7c4d	AcKc7d4d	AsKs7h3h	AsKs7d3d
AsKs7c3c	AsKh7s3h	AsKd7s3d	AsKc7s3c
AsKh7h3s	AsKd7d3s	AsKc7c3s	AhKs7s3h
AdKs7s3d	AcKs7s3c	AhKs7h3s	AdKs7d3s
AcKs7c3s	AhKh7s3s	AdKd7s3s	AcKc7s3s
AhKh7d3d	AhKh7c3c	AhKd7h3d	AhKc7h3c
AhKd7d3h	AhKc7c3h	AdKh7h3d	AcKh7h3c
AdKh7d3h	AcKh7c3h	AdKd7h3h	AcKc7h3h
AdKd7c3c	AdKc7d3c	AdKc7c3d	AcKd7d3c
AcKd7c3d	AcKc7d3d	AsKs7h2h	AsKs7d2d
AsKs7c2c	AsKh7s2h	AsKd7s2d	AsKc7s2c
AsKh7h2s	AsKd7d2s	AsKc7c2s	AhKs7s2h
AdKs7s2d	AcKs7s2c	AhKs7h2s	AdKs7d2s
AcKs7c2s	AhKh7s2s	AdKd7s2s	AcKc7s2s
AhKh7d2d	AhKh7c2c	AhKd7h2d	AhKc7h2c
AhKd7d2h	AhKc7c2h	AdKh7h2d	AcKh7h2c
AdKh7d2h	AcKh7c2h	AdKd7h2h	AcKc7h2h
AdKd7c2c	AdKc7d2c	AdKc7c2d	AcKd7d2c
AcKd7c2d	AcKc7d2d	AsKs6h5h	AsKs6d5d
AsKs6c5c	AsKh6s5h	AsKd6s5d	AsKc6s5c
AsKh6h5s	AsKd6d5s	AsKc6c5s	AhKs6s5h
AdKs6s5d	AcKs6s5c	AhKs6h5s	AdKs6d5s
AcKs6c5s	AhKh6s5s	AdKd6s5s	AcKc6s5s
AhKh6d5d	AhKh6c5c	AhKd6h5d	AhKc6h5c
AhKd6d5h	AhKc6c5h	AdKh6h5d	AcKh6h5c
AdKh6d5h	AcKh6c5h	AdKd6h5h	AcKc6h5h
AdKd6c5c	AdKc6d5c	AdKc6c5d	AcKd6d5c
AcKd6c5d	AcKc6d5d	AsKs6h4h	AsKs6d4d
AsKs6c4c	AsKh6s4h	AsKd6s4d	AsKc6s4c
AsKh6h4s	AsKd6d4s	AsKc6c4s	AhKs6s4h
AdKs6s4d	AcKs6s4c	AhKs6h4s	AdKs6d4s
AcKs6c4s	AhKh6s4s	AdKd6s4s	AcKc6s4s
AhKh6d4d	AhKh6c4c	AhKd6h4d	AhKc6h4c
AhKd6d4h	AhKc6c4h	AdKh6h4d	AcKh6h4c
AdKh6d4h	AcKh6c4h	AdKd6h4h	AcKc6h4h
AdKd6c4c	AdKc6d4c	AdKc6c4d	AcKd6d4c
AcKd6c4d	AcKc6d4d	AsKs6h3h	AsKs6d3d
AsKs6c3c	AsKh6s3h	AsKd6s3d	AsKc6s3c
AsKh6h3s	AsKd6d3s	AsKc6c3s	AhKs6s3h
AdKs6s3d	AcKs6s3c	AhKs6h3s	AdKs6d3s
AcKs6c3s	AhKh6s3s	AdKd6s3s	AcKc6s3s
AhKh6d3d	AhKh6c3c	AhKd6h3d	AhKc6h3c
AhKd6d3h	AhKc6c3h	AdKh6h3d	AcKh6h3c
AdKh6d3h	AcKh6c3h	AdKd6h3h	AcKc6h3h
AdKd6c3c	AdKc6d3c	AdKc6c3d	AcKd6d3c
AcKd6c3d	AcKc6d3d	AsKs6h2h	AsKs6d2d
AsKs6c2c	AsKh6s2h	AsKd6s2d	AsKc6s2c
AsKh6h2s	AsKd6d2s	AsKc6c2s	AhKs6s2h
AdKs6s2d	AcKs6s2c	AhKs6h2s	AdKs6d2s
AcKs6c2s	AhKh6s2s	AdKd6s2s	AcKc6s2s
AhKh6d2d	AhKh6c2c	AhKd6h2d	AhKc6h2c
AhKd6d2h	AhKc6c2h	AdKh6h2d	AcKh6h2c
AdKh6d2h	AcKh6c2h	AdKd6h2h	AcKc6h2h
AdKd6c2c	AdKc6d2c	AdKc6c2d	AcKd6d2c
AcKd6c2d	AcKc6d2d	AsKs5h4h	AsKs5d4d
AsKs5c4c	AsKh5s4h	AsKd5s4d	AsKc5s4c
AsKh5h4s	AsKd5d4s	AsKc5c4s	AhKs5s4h
AdKs5s4d	AcKs5s4c	AhKs5h4s	AdKs5d4s
AcKs5c4s	AhKh5s4s	AdKd5s4s	AcKc5s4s
AhKh5d4d	AhKh5c4c	AhKd5h4d	AhKc5h4c
AhKd5d4h	AhKc5c4h	AdKh5h4d	AcKh5h4c
AdKh5d4h	AcKh5c4h	AdKd5h4h	AcKc5h4h
AdKd5c4c	AdKc5d4c	AdKc5c4d	AcKd5d4c
AcKd5c4d	AcKc5d4d	AsKs5h3h	AsKs5d3d
AsKs5c3c	AsKh5s3h	AsKd5s3d	AsKc5s3c
AsKh5h3s	AsKd5d3s	AsKc5c3s	AhKs5s3h
AdKs5s3d	AcKs5s3c	AhKs5h3s	AdKs5d3s
AcKs5c3s	AhKh5s3s	AdKd5s3s	AcKc5s3s
AhKh5d3d	AhKh5c3c	AhKd5h3d	AhKc5h3c
AhKd5d3h	AhKc5c3h	AdKh5h3d	AcKh5h3c
AdKh5d3h	AcKh5c3h	AdKd5h3h	AcKc5h3h
AdKd5c3c	AdKc5d3c	AdKc5c3d	AcKd5d3c
AcKd5c3d	AcKc5d3d	AsKs5h2h	AsKs5d2d
AsKs5c2c	AsKh5s2h	AsKd5s2d	AsKc5s2c
AsKh5h2s	AsKd5d2s	AsKc5c2s	AhKs5s2h
AdKs5s2d	AcKs5s2c	AhKs5h2s	AdKs5d2s
AcKs5c2s	AhKh5s2s	AdKd5s2s	AcKc5s2s
AhKh5d2d	AhKh5c2c	AhKd5h2d	AhKc5h2c
AhKd5d2h	AhKc5c2h	AdKh5h2d	AcKh5h2c
AdKh5d2h	AcKh5c2h	AdKd5h2h	AcKc5h2h
AdKd5c2c	AdKc5d2c	AdKc5c2d	AcKd5d2c
AcKd5c2d	AcKc5d2d	AsKs4h3h	AsKs4d3d
AsKs4c3c	AsKh4s3h	AsKd4s3d	AsKc4s3c
AsKh4h3s	AsKd4d3s	AsKc4c3s	AhKs4s3h
AdKs4s3d	AcKs4s3c	AhKs4h3s	AdKs4d3s
AcKs4c3s	AhKh4s3s	AdKd4s3s	AcKc4s3s
AhKh4d3d	AhKh4c3c	AhKd4h3d	AhKc4h3c
AhKd4d3h	AhKc4c3h	AdKh4h3d	AcKh4h3c
AdKh4d3h	AcKh4c3h	AdKd4h3h	AcKc4h3h
AdKd4c3c	AdKc4d3c	AdKc4c3d	AcKd4d3c
AcKd4c3d	AcKc4d3d	AsKs4h2h	AsKs4d2d
AsKs4c2c	AsKh4s2h	AsKd4s2d	AsKc4s2c
AsKh4h2s	AsKd4d2s	AsKc4c2s	AhKs4s2h
AdKs4s2d	AcKs4s2c	AhKs4h2s	AdKs4d2s
AcKs4c2s	AhKh4s2s	AdKd4s2s	AcKc4s2s
AhKh4d2d	AhKh4c2c	AhKd4h2d	AhKc4h2c
AhKd4d2h	AhKc4c2h	AdKh4h2d	AcKh4h2c
AdKh4d2h	AcKh4c2h	AdKd4h2h	AcKc4h2h
AdKd4c2c	AdKc4d2c	AdKc4c2d	AcKd4d2c
AcKd4c2d	AcKc4d2d	AsKs3h2h	AsKs3d2d
AsKs3c2c	AsKh3s2h	AsKd3s2d	AsKc3s2c
AsKh3h2s	AsKd3d2s	AsKc3c2s	AhKs3s2h
AdKs3s2d	AcKs3s2c	AhKs3h2s	AdKs3d2s
AcKs3c2s	AhKh3s2s	AdKd3s2s	AcKc3s2s
AhKh3d2d	AhKh3c2c	AhKd3h2d	AhKc3h2c
AhKd3d2h	AhKc3c2h	AdKh3h2d	AcKh3h2c
AdKh3d2h	AcKh3c2h	AdKd3h2h	AcKc3h2h
AdKd3c2c	AdKc3d2c	AdKc3c2d	AcKd3d2c
AcKd3c2d	AcKc3d2d	AsQsQhJh	AsQsQhJd
AsQsQhJc	AsQsQdJh	AsQsQcJh	AsQsQdJd
AsQsQdJc	AsQsQcJd	AsQsQcJc	AsQhQdJs
AsQhQcJs	AsQdQcJs	AsQhQdJh	AsQhQcJh
AsQhQdJd	AsQhQcJc	AsQdQcJd	AsQdQcJc
AhQsQhJs	AhQsQdJs	AhQsQcJs	AdQsQhJs
AcQsQhJs	AdQsQdJs	AdQsQcJs	AcQsQdJs
AcQsQcJs	AhQsQhJd	AhQsQhJc	AhQsQdJh
AhQsQcJh	AhQsQdJd	AhQsQcJc	AdQsQhJh
AcQsQhJh	AdQsQhJd	AcQsQhJc	AdQsQdJh
AcQsQcJh	AdQsQdJc	AdQsQcJd	AdQsQcJc
AcQsQdJd	AcQsQdJc	AcQsQcJd	AhQhQdJs
AhQhQcJs	AdQhQdJs	AcQhQcJs	AdQdQcJs
AcQdQcJs	AhQhQdJd	AhQhQdJc	AhQhQcJd
AhQhQcJc	AhQdQcJh	AhQdQcJd	AhQdQcJc
AdQhQdJh	AdQhQcJh	AcQhQdJh	AcQhQcJh
AdQhQdJc	AdQhQcJd	AdQhQcJc	AcQhQdJd
AcQhQdJc	AcQhQcJd	AdQdQcJh	AcQdQcJh
AdQdQcJc	AcQdQcJd	AsQsQhTh	AsQsQdTd
AsQsQcTc	AhQsQhTs	AdQsQdTs	AcQsQcTs
AhQhQdTd	AhQhQcTc	AdQhQdTh	AcQhQcTh
AdQdQcTc	AcQdQcTd	AsQsQh9h	AsQsQd9d
AsQsQc9c	AhQsQh9s	AdQsQd9s	AcQsQc9s
AhQhQd9d	AhQhQc9c	AdQhQd9h	AcQhQc9h
AdQdQc9c	AcQdQc9d	AsQsQh8h	AsQsQd8d
AsQsQc8c	AhQsQh8s	AdQsQd8s	AcQsQc8s
AhQhQd8d	AhQhQc8c	AdQhQd8h	AcQhQc8h
AdQdQc8c	AcQdQc8d	AsQsQh7h	AsQsQd7d
AsQsQc7c	AhQsQh7s	AdQsQd7s	AcQsQc7s
AhQhQd7d	AhQhQc7c	AdQhQd7h	AcQhQc7h
AdQdQc7c	AcQdQc7d	AsQsQh6h	AsQsQd6d
AsQsQc6c	AhQsQh6s	AdQsQd6s	AcQsQc6s
AhQhQd6d	AhQhQc6c	AdQhQd6h	AcQhQc6h
AdQdQc6c	AcQdQc6d	AsQsQh5h	AsQsQd5d
AsQsQc5c	AhQsQh5s	AdQsQd5s	AcQsQc5s
AhQhQd5d	AhQhQc5c	AdQhQd5h	AcQhQc5h
AdQdQc5c	AcQdQc5d	AsQsQh4h	AsQsQd4d
AsQsQc4c	AhQsQh4s	AdQsQd4s	AcQsQc4s
AhQhQd4d	AhQhQc4c	AdQhQd4h	AcQhQc4h
AdQdQc4c	AcQdQc4d	AsQsQh3h	AsQsQd3d
AsQsQc3c	AhQsQh3s	AdQsQd3s	AcQsQc3s
AhQhQd3d	AhQhQc3c	AdQhQd3h	AcQhQc3h
AdQdQc3c	AcQdQc3d	AsQsQh2h	AsQsQd2d
