AsAhKsKh	AsAhKsKd	AsAhKsKc	AsAdKsKh
AdJs8s7d	AcJs8s7c	AhJs8h7s	AdJs8d7s
AcJs8c7s	AhJh8s7s	AdJd8s7s	AcJc8s7s
AhJh8d7d	AhJh8c7c	AhJd8h7d	AhJc8h7c
AhJd8d7h	AhJc8c7h	AdJh8h7d	AcJh8h7c
AdJh8d7h	AcJh8c7h	AdJd8h7h	AcJc8h7h
AdJd8c7c	AdJc8d7c	AdJc8c7d	AcJd8d7c
AcJd8c7d	AcJc8d7d	AsTs9h8h	AsTs9d8d
AsTs9c8c	AsTh9s8h	AsTd9s8d	AsTc9s8c
AsTh9h8s	AsTd9d8s	AsTc9c8s	AhTs9s8h
AdTs9s8d	AcTs9s8c	AhTs9h8s	AdTs9d8s
AcTs9c8s	AhTh9s8s	AdTd9s8s	AcTc9s8s
AhTh9d8d	AhTh9c8c	AhTd9h8d	AhTc9h8c
AhTd9d8h	AhTc9c8h	AdTh9h8d	AcTh9h8c
AdTh9d8h	AcTh9c8h	AdTd9h8h	AcTc9h8h
AdTd9c8c	AdTc9d8c	AdTc9c8d	AcTd9d8c
AcTd9c8d	AcTc9d8d	AsTs9h7h	AsTs9d7d
AsTs9c7c	AsTh9s7h	AsTd9s7d	AsTc9s7c
AsTh9h7s	AsTd9d7s	AsTc9c7s	AhTs9s7h
AdTs9s7d	AcTs9s7c	AhTs9h7s	AdTs9d7s
AcTs9c7s	AhTh9s7s	AdTd9s7s	AcTc9s7s
AhTh9d7d	AhTh9c7c	AhTd9h7d	AhTc9h7c
AhTd9d7h	AhTc9c7h	AdTh9h7d	AcTh9h7c
AdTh9d7h	AcTh9c7h	AdTd9h7h	AcTc9h7h
AdTd9c7c	AdTc9d7c	AdTc9c7d	AcTd9d7c
AcTd9c7d	AcTc9d7d	AsTs9h6h	AsTs9d6d
AsTs9c6c	AsTh9s6h	AsTd9s6d	AsTc9s6c
AsTh9h6s	AsTd9d6s	AsTc9c6s	AhTs9s6h
AdTs9s6d	AcTs9s6c	AhTs9h6s	AdTs9d6s
AcTs9c6s	AhTh9s6s	AdTd9s6s	AcTc9s6s
AhTh9d6d	AhTh9c6c	AhTd9h6d	AhTc9h6c
AhTd9d6h	AhTc9c6h	AdTh9h6d	AcTh9h6c
AdTh9d6h	AcTh9c6h	AdTd9h6h	AcTc9h6h
AdTd9c6c	AdTc9d6c	AdTc9c6d	AcTd9d6c
AcTd9c6d	AcTc9d6d	AsTs8h7h	AsTs8d7d
AsTs8c7c	AsTh8s7h	AsTd8s7d	AsTc8s7c
AsTh8h7s	AsTd8d7s	AsTc8c7s	AhTs8s7h
AdTs8s7d	AcTs8s7c	AhTs8h7s	AdTs8d7s
AcTs8c7s	AhTh8s7s	AdTd8s7s	AcTc8s7s
AhTh8d7d	AhTh8c7c	AhTd8h7d	AhTc8h7c
AhTd8d7h	AhTc8c7h	AdTh8h7d	AcTh8h7c
AdTh8d7h	AcTh8c7h	AdTd8h7h	AcTc8h7h
AdTd8c7c	AdTc8d7c	AdTc8c7d	AcTd8d7c
AcTd8c7d	AcTc8d7d	AsTs8h6h	AsTs8d6d
AsTs8c6c	AsTh8s6h	AsTd8s6d	AsTc8s6c
AsTh8h6s	AsTd8d6s	AsTc8c6s	AhTs8s6h
AdTs8s6d	AcTs8s6c	AhTs8h6s	AdTs8d6s
AcTs8c6s	AhTh8s6s	AdTd8s6s	AcTc8s6s
AhTh8d6d	AhTh8c6c	AhTd8h6d	AhTc8h6c
AhTd8d6h	AhTc8c6h	AdTh8h6d	AcTh8h6c
AdTh8d6h	AcTh8c6h	AdTd8h6h	AcTc8h6h
AdTd8c6c	AdTc8d6c	AdTc8c6d	AcTd8d6c
AcTd8c6d	AcTc8d6d	As9s8h7h	As9s8d7d
As9s8c7c	As9h8s7h	As9d8s7d	As9c8s7c
As9h8h7s	As9d8d7s	As9c8c7s	Ah9s8s7h
Ad9s8s7d	Ac9s8s7c	Ah9s8h7s	Ad9s8d7s
Ac9s8c7s	Ah9h8s7s	Ad9d8s7s	Ac9c8s7s
Ah9h8d7d	Ah9h8c7c	Ah9d8h7d	Ah9c8h7c
Ah9d8d7h	Ah9c8c7h	Ad9h8h7d	Ac9h8h7c
Ad9h8d7h	Ac9h8c7h	Ad9d8h7h	Ac9c8h7h
Ad9d8c7c	Ad9c8d7c	Ad9c8c7d	Ac9d8d7c
Ac9d8c7d	Ac9c8d7d	As9s8h6h	As9s8d6d
As9s8c6c	As9h8s6h	As9d8s6d	As9c8s6c
As9h8h6s	As9d8d6s	As9c8c6s	Ah9s8s6h
Ad9s8s6d	Ac9s8s6c	Ah9s8h6s	Ad9s8d6s
Ac9s8c6s	Ah9h8s6s	Ad9d8s6s	Ac9c8s6s
Ah9h8d6d	Ah9h8c6c	Ah9d8h6d	Ah9c8h6c
Ah9d8d6h	Ah9c8c6h	Ad9h8h6d	Ac9h8h6c
Ad9h8d6h	Ac9h8c6h	Ad9d8h6h	Ac9c8h6h
Ad9d8c6c	Ad9c8d6c	Ad9c8c6d	Ac9d8d6c
Ac9d8c6d	Ac9c8d6d	As9s8h5h	As9s8d5d
As9s8c5c	As9h8s5h	As9d8s5d	As9c8s5c
As9h8h5s	As9d8d5s	As9c8c5s	Ah9s8s5h
Ad9s8s5d	Ac9s8s5c	Ah9s8h5s	Ad9s8d5s
Ac9s8c5s	Ah9h8s5s	Ad9d8s5s	Ac9c8s5s
Ah9h8d5d	Ah9h8c5c	Ah9d8h5d	Ah9c8h5c
Ah9d8d5h	Ah9c8c5h	Ad9h8h5d	Ac9h8h5c
Ad9h8d5h	Ac9h8c5h	Ad9d8h5h	Ac9c8h5h
Ad9d8c5c	Ad9c8d5c	Ad9c8c5d	Ac9d8d5c
Ac9d8c5d	Ac9c8d5d	As9s7h6h	As9s7d6d
As9s7c6c	As9h7s6h	As9d7s6d	As9c7s6c
As9h7h6s	As9d7d6s	As9c7c6s	Ah9s7s6h
Ad9s7s6d	Ac9s7s6c	Ah9s7h6s	Ad9s7d6s
Ac9s7c6s	Ah9h7s6s	Ad9d7s6s	Ac9c7s6s
Ah9h7d6d	Ah9h7c6c	Ah9d7h6d	Ah9c7h6c
Ah9d7d6h	Ah9c7c6h	Ad9h7h6d	Ac9h7h6c
Ad9h7d6h	Ac9h7c6h	Ad9d7h6h	Ac9c7h6h
Ad9d7c6c	Ad9c7d6c	Ad9c7c6d	Ac9d7d6c
Ac9d7c6d	Ac9c7d6d	As9s7h5h	As9s7d5d
As9s7c5c	As9h7s5h	As9d7s5d	As9c7s5c
As9h7h5s	As9d7d5s	As9c7c5s	Ah9s7s5h
Ad9s7s5d	Ac9s7s5c	Ah9s7h5s	Ad9s7d5s
Ac9s7c5s	Ah9h7s5s	Ad9d7s5s	Ac9c7s5s
Ah9h7d5d	Ah9h7c5c	Ah9d7h5d	Ah9c7h5c
Ah9d7d5h	Ah9c7c5h	Ad9h7h5d	Ac9h7h5c
Ad9h7d5h	Ac9h7c5h	Ad9d7h5h	Ac9c7h5h
Ad9d7c5c	Ad9c7d5c	Ad9c7c5d	Ac9d7d5c
Ac9d7c5d	Ac9c7d5d	As8s7h6h	As8s7d6d
As8s7c6c	As8h7s6h	As8d7s6d	As8c7s6c
As8h7h6s	As8d7d6s	As8c7c6s	Ah8s7s6h
Ad8s7s6d	Ac8s7s6c	Ah8s7h6s	Ad8s7d6s
Ac8s7c6s	Ah8h7s6s	Ad8d7s6s	Ac8c7s6s
Ah8h7d6d	Ah8h7c6c	Ah8d7h6d	Ah8c7h6c
Ah8d7d6h	Ah8c7c6h	Ad8h7h6d	Ac8h7h6c
Ad8h7d6h	Ac8h7c6h	Ad8d7h6h	Ac8c7h6h
Ad8d7c6c	Ad8c7d6c	Ad8c7c6d	Ac8d7d6c
Ac8d7c6d	Ac8c7d6d	As8s7h5h	As8s7d5d
As8s7c5c	As8h7s5h	As8d7s5d	As8c7s5c
As8h7h5s	As8d7d5s	As8c7c5s	Ah8s7s5h
Ad8s7s5d	Ac8s7s5c	Ah8s7h5s	Ad8s7d5s
Ac8s7c5s	Ah8h7s5s	Ad8d7s5s	Ac8c7s5s
Ah8h7d5d	Ah8h7c5c	Ah8d7h5d	Ah8c7h5c
Ah8d7d5h	Ah8c7c5h	Ad8h7h5d	Ac8h7h5c
Ad8h7d5h	Ac8h7c5h	Ad8d7h5h	Ac8c7h5h
Ad8d7c5c	Ad8c7d5c	Ad8c7c5d	Ac8d7d5c
Ac8d7c5d	Ac8c7d5d	As8s7h4h	As8s7d4d
As8s7c4c	As8h7s4h	As8d7s4d	As8c7s4c
As8h7h4s	As8d7d4s	As8c7c4s	Ah8s7s4h
Ad8s7s4d	Ac8s7s4c	Ah8s7h4s	Ad8s7d4s
Ac8s7c4s	Ah8h7s4s	Ad8d7s4s	Ac8c7s4s
Ah8h7d4d	Ah8h7c4c	Ah8d7h4d	Ah8c7h4c
Ah8d7d4h	Ah8c7c4h	Ad8h7h4d	Ac8h7h4c
Ad8h7d4h	Ac8h7c4h	Ad8d7h4h	Ac8c7h4h
Ad8d7c4c	Ad8c7d4c	Ad8c7c4d	Ac8d7d4c
Ac8d7c4d	Ac8c7d4d	As8s6h5h	As8s6d5d
As8s6c5c	As8h6s5h	As8d6s5d	As8c6s5c
As8h6h5s	As8d6d5s	As8c6c5s	Ah8s6s5h
Ad8s6s5d	Ac8s6s5c	Ah8s6h5s	Ad8s6d5s
Ac8s6c5s	Ah8h6s5s	Ad8d6s5s	Ac8c6s5s
Ah8h6d5d	Ah8h6c5c	Ah8d6h5d	Ah8c6h5c
Ah8d6d5h	Ah8c6c5h	Ad8h6h5d	Ac8h6h5c
Ad8h6d5h	Ac8h6c5h	Ad8d6h5h	Ac8c6h5h
Ad8d6c5c	Ad8c6d5c	Ad8c6c5d	Ac8d6d5c
Ac8d6c5d	Ac8c6d5d	As7s6h5h	As7s6d5d
As7s6c5c	As7h6s5h	As7d6s5d	As7c6s5c
As7h6h5s	As7d6d5s	As7c6c5s	Ah7s6s5h
Ad7s6s5d	Ac7s6s5c	Ah7s6h5s	Ad7s6d5s
Ac7s6c5s	Ah7h6s5s	Ad7d6s5s	Ac7c6s5s
Ah7h6d5d	Ah7h6c5c	Ah7d6h5d	Ah7c6h5c
Ah7d6d5h	Ah7c6c5h	Ad7h6h5d	Ac7h6h5c
Ad7h6d5h	Ac7h6c5h	Ad7d6h5h	Ac7c6h5h
Ad7d6c5c	Ad7c6d5c	Ad7c6c5d	Ac7d6d5c
Ac7d6c5d	Ac7c6d5d	As7s6h4h	As7s6d4d
As7s6c4c	As7h6s4h	As7d6s4d	As7c6s4c
As7h6h4s	As7d6d4s	As7c6c4s	Ah7s6s4h
Ad7s6s4d	Ac7s6s4c	Ah7s6h4s	Ad7s6d4s
Ac7s6c4s	Ah7h6s4s	Ad7d6s4s	Ac7c6s4s
Ah7h6d4d	Ah7h6c4c	Ah7d6h4d	Ah7c6h4c
Ah7d6d4h	Ah7c6c4h	Ad7h6h4d	Ac7h6h4c
Ad7h6d4h	Ac7h6c4h	Ad7d6h4h	Ac7c6h4h
Ad7d6c4c	Ad7c6d4c	Ad7c6c4d	Ac7d6d4c
Ac7d6c4d	Ac7c6d4d	As7s5h4h	As7s5d4d
As7s5c4c	As7h5s4h	As7d5s4d	As7c5s4c
As7h5h4s	As7d5d4s	As7c5c4s	Ah7s5s4h
Ad7s5s4d	Ac7s5s4c	Ah7s5h4s	Ad7s5d4s
Ac7s5c4s	Ah7h5s4s	Ad7d5s4s	Ac7c5s4s
Ah7h5d4d	Ah7h5c4c	Ah7d5h4d	Ah7c5h4c
Ah7d5d4h	Ah7c5c4h	Ad7h5h4d	Ac7h5h4c
Ad7h5d4h	Ac7h5c4h	Ad7d5h4h	Ac7c5h4h
Ad7d5c4c	Ad7c5d4c	Ad7c5c4d	Ac7d5d4c
Ac7d5c4d	Ac7c5d4d	As6s5h4h	As6s5d4d
As6s5c4c	As6h5s4h	As6d5s4d	As6c5s4c
As6h5h4s	As6d5d4s	As6c5c4s	Ah6s5s4h
Ad6s5s4d	Ac6s5s4c	Ah6s5h4s	Ad6s5d4s
Ac6s5c4s	Ah6h5s4s	Ad6d5s4s	Ac6c5s4s
Ah6h5d4d	Ah6h5c4c	Ah6d5h4d	Ah6c5h4c
Ah6d5d4h	Ah6c5c4h	Ad6h5h4d	Ac6h5h4c
Ad6h5d4h	Ac6h5c4h	Ad6d5h4h	Ac6c5h4h
Ad6d5c4c	Ad6c5d4c	Ad6c5c4d	Ac6d5d4c
Ac6d5c4d	Ac6c5d4d	KsKhQsQh	KsKhQsQd
KsKhQsQc	KsKdQsQh	KsKcQsQh	KsKdQsQd
KsKdQsQc	KsKcQsQd	KsKcQsQc	KsKhQhQd
KsKhQhQc	KsKdQhQd	KsKcQhQc	KsKdQdQc
KsKcQdQc	KhKdQsQh	KhKcQsQh	KhKdQsQd
KhKcQsQc	KdKcQsQd	KdKcQsQc	KhKdQhQd
KhKdQhQc	KhKcQhQd	KhKcQhQc	KhKdQdQc
KhKcQdQc	KdKcQhQd	KdKcQhQc	KdKcQdQc
KsKhQsJh	KsKhQsJd	KsKhQsJc	KsKdQsJh
KsKcQsJh	KsKdQsJd	KsKdQsJc	KsKcQsJd
KsKcQsJc	KsKhQhJs	KsKhQdJs	KsKhQcJs
KsKdQhJs	KsKcQhJs	KsKdQdJs	KsKdQcJs
KsKcQdJs	KsKcQcJs	KsKhQhJd	KsKhQhJc
KsKhQdJh	KsKhQcJh	KsKhQdJd	KsKhQcJc
KsKdQhJh	KsKcQhJh	KsKdQhJd	KsKcQhJc
KsKdQdJh	KsKcQcJh	KsKdQdJc	KsKdQcJd
KsKdQcJc	KsKcQdJd	KsKcQdJc	KsKcQcJd
KhKdQsJs	KhKcQsJs	KdKcQsJs	KhKdQsJh
KhKcQsJh	KhKdQsJd	KhKcQsJc	KdKcQsJd
KdKcQsJc	KhKdQhJs	KhKcQhJs	KhKdQdJs
KhKcQcJs	KdKcQdJs	KdKcQcJs	KhKdQhJd
KhKdQhJc	KhKcQhJd	KhKcQhJc	KhKdQdJh
KhKdQcJh	KhKcQdJh	KhKcQcJh	KhKdQdJc
KhKdQcJd	KhKdQcJc	KhKcQdJd	KhKcQdJc
KhKcQcJd	KdKcQhJh	KdKcQhJd	KdKcQhJc
KdKcQdJh	KdKcQcJh	KdKcQdJc	KdKcQcJd
KsKhQsTh	KsKhQsTd	KsKhQsTc	KsKdQsTh
KsKcQsTh	KsKdQsTd	KsKdQsTc	KsKcQsTd
KsKcQsTc	KsKhQhTs	KsKhQdTs	KsKhQcTs
KsKdQhTs	KsKcQhTs	KsKdQdTs	KsKdQcTs
KsKcQdTs	KsKcQcTs	KsKhQhTd	KsKhQhTc
KsKhQdTh	KsKhQcTh	KsKhQdTd	KsKhQcTc
KsKdQhTh	KsKcQhTh	KsKdQhTd	KsKcQhTc
KsKdQdTh	KsKcQcTh	KsKdQdTc	KsKdQcTd
KsKdQcTc	KsKcQdTd	KsKcQdTc	KsKcQcTd
KhKdQsTs	KhKcQsTs	KdKcQsTs	KhKdQsTh
KhKcQsTh	KhKdQsTd	KhKcQsTc	KdKcQsTd
KdKcQsTc	KhKdQhTs	KhKcQhTs	KhKdQdTs
KhKcQcTs	KdKcQdTs	KdKcQcTs	KhKdQhTd
KhKdQhTc	KhKcQhTd	KhKcQhTc	KhKdQdTh
KhKdQcTh	KhKcQdTh	KhKcQcTh	KhKdQdTc
KhKdQcTd	KhKdQcTc	KhKcQdTd	KhKcQdTc
KhKcQcTd	KdKcQhTh	KdKcQhTd	KdKcQhTc
KdKcQdTh	KdKcQcTh	KdKcQdTc	KdKcQcTd
KsKhQs9h	KsKdQs9d	KsKcQs9c	KsKhQh9s
KsKdQd9s	KsKcQc9s	KhKdQh9d	KhKcQh9c
KhKdQd9h	KhKcQc9h	KdKcQd9c	KdKcQc9d
KsKhQs8h	KsKdQs8d	KsKcQs8c	KsKhQh8s
KsKdQd8s	KsKcQc8s	KhKdQh8d	KhKcQh8c
KhKdQd8h	KhKcQc8h	KdKcQd8c	KdKcQc8d
KsKhQs7h	KsKdQs7d	KsKcQs7c	KsKhQh7s
KsKdQd7s	KsKcQc7s	KhKdQh7d	KhKcQh7c
KhKdQd7h	KhKcQc7h	KdKcQd7c	KdKcQc7d
KsKhQs6h	KsKdQs6d	KsKcQs6c	KsKhQh6s
KsKdQd6s	KsKcQc6s	KhKdQh6d	KhKcQh6c
KhKdQd6h	KhKcQc6h	KdKcQd6c	KdKcQc6d
KsKhQs5h	KsKdQs5d	KsKcQs5c	KsKhQh5s
KsKdQd5s	KsKcQc5s	KhKdQh5d	KhKcQh5c
KhKdQd5h	KhKcQc5h	KdKcQd5c	KdKcQc5d
KsKhQs4h	KsKdQs4d	KsKcQs4c	KsKhQh4s
KsKdQd4s	KsKcQc4s	KhKdQh4d	KhKcQh4c
KhKdQd4h	KhKcQc4h	KdKcQd4c	KdKcQc4d
KsKhQs3h	KsKdQs3d	KsKcQs3c	KsKhQh3s
KsKdQd3s	KsKcQc3s	KhKdQh3d	KhKcQh3c
KhKdQd3h	KhKcQc3h	KdKcQd3c	KdKcQc3d
KsKhQs2h	KsKdQs2d	KsKcQs2c	KsKhQh2s
KsKdQd2s	KsKcQc2s	KhKdQh2d	KhKcQh2c
KhKdQd2h	KhKcQc2h	KdKcQd2c	KdKcQc2d
KsKhJsJh	KsKdJsJd	KsKcJsJc	KhKdJhJd
KhKcJhJc	KdKcJdJc	KsKhJsTh	KsKhJsTd
KsKhJsTc	KsKdJsTh	KsKcJsTh	KsKdJsTd
KsKdJsTc	KsKcJsTd	KsKcJsTc	KsKhJhTs
KsKhJdTs	KsKhJcTs	KsKdJhTs	KsKcJhTs
KsKdJdTs	KsKdJcTs	KsKcJdTs	KsKcJcTs
KsKhJhTd	KsKhJhTc	KsKhJdTh	KsKhJcTh
KsKhJdTd	KsKhJcTc	KsKdJhTh	KsKcJhTh
KsKdJhTd	KsKcJhTc	KsKdJdTh	KsKcJcTh
KsKdJdTc	KsKdJcTd	KsKdJcTc	KsKcJdTd
KsKcJdTc	KsKcJcTd	KhKdJsTs	KhKcJsTs
KdKcJsTs	KhKdJsTh	KhKcJsTh	KhKdJsTd
KhKcJsTc	KdKcJsTd	KdKcJsTc	KhKdJhTs
KhKcJhTs	KhKdJdTs	KhKcJcTs	KdKcJdTs
KdKcJcTs	KhKdJhTd	KhKdJhTc	KhKcJhTd
KhKcJhTc	KhKdJdTh	KhKdJcTh	KhKcJdTh
KhKcJcTh	KhKdJdTc	KhKdJcTd	KhKdJcTc
KhKcJdTd	KhKcJdTc	KhKcJcTd	KdKcJhTh
KdKcJhTd	KdKcJhTc	KdKcJdTh	KdKcJcTh
KdKcJdTc	KdKcJcTd	KsKhJs9h	KsKdJs9d
KsKcJs9c	KsKhJh9s	KsKdJd9s	KsKcJc9s
KhKdJh9d	KhKcJh9c	KhKdJd9h	KhKcJc9h
KdKcJd9c	KdKcJc9d	KsKhJs8h	KsKdJs8d
KsKcJs8c	KsKhJh8s	KsKdJd8s	KsKcJc8s
KhKdJh8d	KhKcJh8c	KhKdJd8h	KhKcJc8h
KdKcJd8c	KdKcJc8d	KsKhJs7h	KsKdJs7d
KsKcJs7c	KsKhJh7s	KsKdJd7s	KsKcJc7s
KhKdJh7d	KhKcJh7c	KhKdJd7h	KhKcJc7h
KdKcJd7c	KdKcJc7d	KsKhJs6h	KsKdJs6d
KsKcJs6c	KsKhJh6s	KsKdJd6s	KsKcJc6s
KhKdJh6d	KhKcJh6c	KhKdJd6h	KhKcJc6h
KdKcJd6c	KdKcJc6d	KsKhJs5h	KsKdJs5d
KsKcJs5c	KsKhJh5s	KsKdJd5s	KsKcJc5s
KhKdJh5d	KhKcJh5c	KhKdJd5h	KhKcJc5h
KdKcJd5c	KdKcJc5d	KsKhJs4h	KsKdJs4d
KsKcJs4c	KsKhJh4s	KsKdJd4s	KsKcJc4s
KhKdJh4d	KhKcJh4c	KhKdJd4h	KhKcJc4h
KdKcJd4c	KdKcJc4d	KsKhJs3h	KsKdJs3d
KsKcJs3c	KsKhJh3s	KsKdJd3s	KsKcJc3s
KhKdJh3d	KhKcJh3c	KhKdJd3h	KhKcJc3h
KdKcJd3c	KdKcJc3d	KsKhJs2h	KsKdJs2d
KsKcJs2c	KsKhJh2s	KsKdJd2s	KsKcJc2s
KhKdJh2d	KhKcJh2c	KhKdJd2h	KhKcJc2h
KdKcJd2c	KdKcJc2d	KsKhTsTh	KsKdTsTd
KsKcTsTc	KhKdThTd	KhKcThTc	KdKcTdTc
KsKhTs9h	KsKdTs9d	KsKcTs9c	KsKhTh9s
KsKdTd9s	KsKcTc9s	KhKdTh9d	KhKcTh9c
KhKdTd9h	KhKcTc9h	KdKcTd9c	KdKcTc9d
KsKhTs8h	KsKdTs8d	KsKcTs8c	KsKhTh8s
KsKdTd8s	KsKcTc8s	KhKdTh8d	KhKcTh8c
KhKdTd8h	KhKcTc8h	KdKcTd8c	KdKcTc8d
KsKhTs7h	KsKdTs7d	KsKcTs7c	KsKhTh7s
KsKdTd7s	KsKcTc7s	KhKdTh7d	KhKcTh7c
KhKdTd7h	KhKcTc7h	KdKcTd7c	KdKcTc7d
KsKhTs6h	KsKdTs6d	KsKcTs6c	KsKhTh6s
KsKdTd6s	KsKcTc6s	KhKdTh6d	KhKcTh6c
KhKdTd6h	KhKcTc6h	KdKcTd6c	KdKcTc6d
KsKhTs5h	KsKdTs5d	KsKcTs5c	KsKhTh5s
KsKdTd5s	KsKcTc5s	KhKdTh5d	KhKcTh5c
KhKdTd5h	KhKcTc5h	KdKcTd5c	KdKcTc5d
KsKhTs4h	KsKdTs4d	KsKcTs4c	KsKhTh4s
KsKdTd4s	KsKcTc4s	KhKdTh4d	KhKcTh4c
KhKdTd4h	KhKcTc4h	KdKcTd4c	KdKcTc4d
KsKhTs3h	KsKdTs3d	KsKcTs3c	KsKhTh3s
KsKdTd3s	KsKcTc3s	KhKdTh3d	KhKcTh3c
KhKdTd3h	KhKcTc3h	KdKcTd3c	KdKcTc3d
KsKhTs2h	KsKdTs2d	KsKcTs2c	KsKhTh2s
KsKdTd2s	KsKcTc2s	KhKdTh2d	KhKcTh2c
KhKdTd2h	KhKcTc2h	KdKcTd2c	KdKcTc2d
KsKh9s9h	KsKd9s9d	KsKc9s9c	KhKd9h9d
KhKc9h9c	KdKc9d9c	KsKh9s8h	KsKd9s8d
KsKc9s8c	KsKh9h8s	KsKd9d8s	KsKc9c8s
KhKd9h8d	KhKc9h8c	KhKd9d8h	KhKc9c8h
KdKc9d8c	KdKc9c8d	KsKh9s7h	KsKd9s7d
KsKc9s7c	KsKh9h7s	KsKd9d7s	KsKc9c7s
KhKd9h7d	KhKc9h7c	KhKd9d7h	KhKc9c7h
KdKc9d7c	KdKc9c7d	KsKh9s6h	KsKd9s6d
KsKc9s6c	KsKh9h6s	KsKd9d6s	KsKc9c6s
KhKd9h6d	KhKc9h6c	KhKd9d6h	KhKc9c6h
KdKc9d6c	KdKc9c6d	KsKh9s5h	KsKd9s5d
KsKc9s5c	KsKh9h5s	KsKd9d5s	KsKc9c5s
KhKd9h5d	KhKc9h5c	KhKd9d5h	KhKc9c5h
KdKc9d5c	KdKc9c5d	KsKh9s4h	KsKd9s4d
KsKc9s4c	KsKh9h4s	KsKd9d4s	KsKc9c4s
KhKd9h4d	KhKc9h4c	KhKd9d4h	KhKc9c4h
KdKc9d4c	KdKc9c4d	KsKh9s3h	KsKd9s3d
KsKc9s3c	KsKh9h3s	KsKd9d3s	KsKc9c3s
KhKd9h3d	KhKc9h3c	KhKd9d3h	KhKc9c3h
KdKc9d3c	KdKc9c3d	KsKh9s2h	KsKd9s2d
KsKc9s2c	KsKh9h2s	KsKd9d2s	KsKc9c2s
KhKd9h2d	KhKc9h2c	KhKd9d2h	KhKc9c2h
KdKc9d2c	KdKc9c2d	KsKh8s8h	KsKd8s8d
KsKc8s8c	KhKd8h8d	KhKc8h8c	KdKc8d8c
KsKh8s7h	KsKd8s7d	KsKc8s7c	KsKh8h7s
KsKd8d7s	KsKc8c7s	KhKd8h7d	KhKc8h7c
KhKd8d7h	KhKc8c7h	KdKc8d7c	KdKc8c7d
KsKh8s6h	KsKd8s6d	KsKc8s6c	KsKh8h6s
KsKd8d6s	KsKc8c6s	KhKd8h6d	KhKc8h6c
KhKd8d6h	KhKc8c6h	KdKc8d6c	KdKc8c6d
KsKh8s5h	KsKd8s5d	KsKc8s5c	KsKh8h5s
KsKd8d5s	KsKc8c5s	KhKd8h5d	KhKc8h5c
KhKd8d5h	KhKc8c5h	KdKc8d5c	KdKc8c5d
KsKh8s4h	KsKd8s4d	KsKc8s4c	KsKh8h4s
KsKd8d4s	KsKc8c4s	KhKd8h4d	KhKc8h4c
KhKd8d4h	KhKc8c4h	KdKc8d4c	KdKc8c4d
KsKh8s3h	KsKd8s3d	KsKc8s3c	KsKh8h3s
KsKd8d3s	KsKc8c3s	KhKd8h3d	KhKc8h3c
KhKd8d3h	KhKc8c3h	KdKc8d3c	KdKc8c3d
KsKh8s2h	KsKd8s2d	KsKc8s2c	KsKh8h2s
KsKd8d2s	KsKc8c2s	KhKd8h2d	KhKc8h2c
KhKd8d2h	KhKc8c2h	KdKc8d2c	KdKc8c2d
KsKh7s7h	KsKd7s7d	KsKc7s7c	KhKd7h7d
KhKc7h7c	KdKc7d7c	KsKh7s6h	KsKd7s6d
KsKc7s6c	KsKh7h6s	KsKd7d6s	KsKc7c6s
KhKd7h6d	KhKc7h6c	KhKd7d6h	KhKc7c6h
KdKc7d6c	KdKc7c6d	KsKh7s5h	KsKd7s5d
KsKc7s5c	KsKh7h5s	KsKd7d5s	KsKc7c5s
KhKd7h5d	KhKc7h5c	KhKd7d5h	KhKc7c5h
KdKc7d5c	KdKc7c5d	KsKh7s4h	KsKd7s4d
KsKc7s4c	KsKh7h4s	KsKd7d4s	KsKc7c4s
KhKd7h4d	KhKc7h4c	KhKd7d4h	KhKc7c4h
KdKc7d4c	KdKc7c4d	KsKh7s3h	KsKd7s3d
KsKc7s3c	KsKh7h3s	KsKd7d3s	KsKc7c3s
KhKd7h3d	KhKc7h3c	KhKd7d3h	KhKc7c3h
KdKc7d3c	KdKc7c3d	KsKh7s2h	KsKd7s2d
KsKc7s2c	KsKh7h2s	KsKd7d2s	KsKc7c2s
KhKd7h2d	KhKc7h2c	KhKd7d2h	KhKc7c2h
KdKc7d2c	KdKc7c2d	KsKh6s6h	KsKd6s6d
KsKc6s6c	KhKd6h6d	KhKc6h6c	KdKc6d6c
KsKh6s5h	KsKd6s5d	KsKc6s5c	KsKh6h5s
KsKd6d5s	KsKc6c5s	KhKd6h5d	KhKc6h5c
KhKd6d5h	KhKc6c5h	KdKc6d5c	KdKc6c5d
KsKh6s4h	KsKd6s4d	KsKc6s4c	KsKh6h4s
KsKd6d4s	KsKc6c4s	KhKd6h4d	KhKc6h4c
KhKd6d4h	KhKc6c4h	KdKc6d4c	KdKc6c4d
KsKh6s3h	KsKd6s3d	KsKc6s3c	KsKh6h3s
KsKd6d3s	KsKc6c3s	KhKd6h3d	KhKc6h3c
KhKd6d3h	KhKc6c3h	KdKc6d3c	KdKc6c3d
KsKh6s2h	KsKd6s2d	KsKc6s2c	KsKh6h2s
KsKd6d2s	KsKc6c2s	KhKd6h2d	KhKc6h2c
KhKd6d2h	KhKc6c2h	KdKc6d2c	KdKc6c2d
KsKh5s5h	KsKd5s5d	KsKc5s5c	KhKd5h5d
KhKc5h5c	KdKc5d5c	KsKh5s4h	KsKd5s4d
KsKc5s4c	KsKh5h4s	KsKd5d4s	KsKc5c4s
KhKd5h4d	KhKc5h4c	KhKd5d4h	KhKc5c4h
